year,grand_prix,driver,total_score
2023,Hungarian Grand Prix,Nico Hulkenberg,107.84014514896869
2023,Hungarian Grand Prix,Logan Sargeant,90.53246753246754
2023,Hungarian Grand Prix,Max Verstappen,26.62719633307869
2023,Hungarian Grand Prix,Esteban Ocon,15.976317799847214
2023,Hungarian Grand Prix,Pierre Gasly,15.976317799847212
2023,Italian Grand Prix,Valtteri Bottas,336.06749311294766
2023,Italian Grand Prix,Carlos Sainz,331.95238095238096
2023,Italian Grand Prix,Lewis Hamilton,322.3504525777253
2023,Italian Grand Prix,Oscar Piastri,311.3768201495474
2023,Italian Grand Prix,Sergio Perez,293.5446674537584
2023,Italian Grand Prix,Charles Leclerc,283.9427390791027
2023,Italian Grand Prix,Lando Norris,244.1633215269579
2023,Italian Grand Prix,Max Verstappen,178.3215269578906
2023,Italian Grand Prix,Alexander Albon,175.57811885084612
2023,Italian Grand Prix,Fernando Alonso,172.83471074380165
2023,Italian Grand Prix,Esteban Ocon,170.09130263675718
2023,Italian Grand Prix,Liam Lawson,145.40062967335695
2023,Italian Grand Prix,George Russell,134.42699724517905
2023,Italian Grand Prix,Lance Stroll,124.82506887052342
2023,Italian Grand Prix,Logan Sargeant,112.4797323888233
2023,Italian Grand Prix,Nico Hulkenberg,100.13439590712318
2023,Italian Grand Prix,Zhou Guanyu,86.41735537190083
2023,Italian Grand Prix,Pierre Gasly,48.00964187327824
2023,Italian Grand Prix,Kevin Magnussen,27.43408107044471
2023,Japanese Grand Prix,George Russell,326.4293310463122
2023,Japanese Grand Prix,Carlos Sainz,280.99228130360206
2023,Japanese Grand Prix,Fernando Alonso,278.6008576329331
2023,Japanese Grand Prix,Pierre Gasly,275.0137221269297
2023,Japanese Grand Prix,Esteban Ocon,260.66518010291594
2023,Japanese Grand Prix,Lando Norris,216.42384219554032
2023,Japanese Grand Prix,Charles Leclerc,193.70531732418527
2023,Japanese Grand Prix,Lewis Hamilton,191.3138936535163
2023,Japanese Grand Prix,Oscar Piastri,175.7696397941681
2023,Japanese Grand Prix,Nico Hulkenberg,166.2039451114923
2023,Japanese Grand Prix,Yuki Tsunoda,154.2468267581475
2023,Japanese Grand Prix,Liam Lawson,142.28970840480275
2023,Japanese Grand Prix,Lance Stroll,133.91972555746142
2023,Japanese Grand Prix,Kevin Magnussen,132.72401372212693
2023,Japanese Grand Prix,Zhou Guanyu,132.72401372212693
2023,Japanese Grand Prix,Max Verstappen,112.39691252144083
2023,Japanese Grand Prix,Alexander Albon,93.26552315608919
2023,Japanese Grand Prix,Sergio Perez,81.30840480274442
2023,Japanese Grand Prix,Logan Sargeant,32.28421955403088
2023,Japanese Grand Prix,Valtteri Bottas,23.91423670668954
2023,Las Vegas Grand Prix,Esteban Ocon,305.7130098640362
2023,Las Vegas Grand Prix,Oscar Piastri,295.4916022394028
2023,Las Vegas Grand Prix,Lance Stroll,274.1195681151693
2023,Las Vegas Grand Prix,Sergio Perez,258.32284724073577
2023,Las Vegas Grand Prix,Lewis Hamilton,230.44628099173553
2023,Las Vegas Grand Prix,Carlos Sainz,220.2248733671021
2023,Las Vegas Grand Prix,Max Verstappen,207.21580911756865
2023,Las Vegas Grand Prix,George Russell,194.20674486803517
2023,Las Vegas Grand Prix,Fernando Alonso,176.55158624366834
2023,Las Vegas Grand Prix,Zhou Guanyu,174.693148493735
2023,Las Vegas Grand Prix,Pierre Gasly,159.8256464942682
2023,Las Vegas Grand Prix,Daniel Ricciardo,111.50626499600106
2023,Las Vegas Grand Prix,Alexander Albon,108.71860837110103
2023,Las Vegas Grand Prix,Yuki Tsunoda,103.14329512130098
2023,Las Vegas Grand Prix,Kevin Magnussen,92.92188749666755
2023,Las Vegas Grand Prix,Charles Leclerc,91.0634497467342
2023,Las Vegas Grand Prix,Nico Hulkenberg,83.6296987470008
2023,Las Vegas Grand Prix,Logan Sargeant,73.40829112236736
2023,Las Vegas Grand Prix,Valtteri Bottas,50.17781924820048
2023,Las Vegas Grand Prix,Lando Norris,32.522660623833644
2023,Mexico City Grand Prix,Lando Norris,279.91487311275296
2023,Mexico City Grand Prix,Pierre Gasly,237.36781239961454
2023,Mexico City Grand Prix,Yuki Tsunoda,227.29087696755542
2023,Mexico City Grand Prix,Lewis Hamilton,207.13700610343722
2023,Mexico City Grand Prix,Max Verstappen,204.89768711853517
2023,Mexico City Grand Prix,Oscar Piastri,190.34211371667203
2023,Mexico City Grand Prix,Nico Hulkenberg,186.98313523931898
2023,Mexico City Grand Prix,Valtteri Bottas,185.86347574686798
2023,Mexico City Grand Prix,Alexander Albon,164.58994539029877
2023,Mexico City Grand Prix,George Russell,162.35062640539672
2023,Mexico City Grand Prix,Logan Sargeant,157.87198843559267
2023,Mexico City Grand Prix,Esteban Ocon,135.47879858657245
2023,Mexico City Grand Prix,Daniel Ricciardo,132.1198201092194
2023,Mexico City Grand Prix,Sergio Perez,122.0428846771603
2023,Mexico City Grand Prix,Zhou Guanyu,122.0428846771603
2023,Mexico City Grand Prix,Lance Stroll,105.24799229039512
2023,Mexico City Grand Prix,Fernando Alonso,103.00867330549309
2023,Mexico City Grand Prix,Charles Leclerc,66.0599100546097
2023,Mexico City Grand Prix,Kevin Magnussen,62.70093157725667
2023,Mexico City Grand Prix,Carlos Sainz,41.42740122068744
2023,Miami Grand Prix,Lewis Hamilton,306.54714587737845
2023,Miami Grand Prix,Max Verstappen,271.17632135306553
2023,Miami Grand Prix,Esteban Ocon,254.9646934460888
2023,Miami Grand Prix,Lance Stroll,250.5433403805497
2023,Miami Grand Prix,Charles Leclerc,249.06955602537
2023,Miami Grand Prix,Yuki Tsunoda,224.01522198731502
2023,Miami Grand Prix,Nico Hulkenberg,209.277378435518
2023,Miami Grand Prix,George Russell,206.32980972515855
2023,Miami Grand Prix,Kevin Magnussen,194.53953488372093
2023,Miami Grand Prix,Pierre Gasly,176.8541226215645
2023,Miami Grand Prix,Alexander Albon,162.11627906976744
2023,Miami Grand Prix,Valtteri Bottas,160.64249471458774
2023,Miami Grand Prix,Zhou Guanyu,140.00951374207187
2023,Miami Grand Prix,Carlos Sainz,120.85031712473574
2023,Miami Grand Prix,Sergio Perez,113.48139534883722
2023,Miami Grand Prix,Fernando Alonso,79.58435517970402
2023,Miami Grand Prix,Oscar Piastri,75.16300211416491
2023,Miami Grand Prix,Lando Norris,61.89894291754757
2023,Miami Grand Prix,Nyck de Vries,33.89704016913319
2023,Miami Grand Prix,Logan Sargeant,11.790274841437633
2023,Monaco Grand Prix,Charles Leclerc,312.5230386052304
2023,Monaco Grand Prix,Esteban Ocon,284.3091531755915
2023,Monaco Grand Prix,Carlos Sainz,282.13885429638856
2023,Monaco Grand Prix,George Russell,240.90317559153178
2023,Monaco Grand Prix,Pierre Gasly,236.5625778331258
2023,Monaco Grand Prix,Lewis Hamilton,197.49719800747198
2023,Monaco Grand Prix,Valtteri Bottas,162.77241594022416
2023,Monaco Grand Prix,Sergio Perez,141.06942714819428
2023,Monaco Grand Prix,Zhou Guanyu,138.8991282689913
2023,Monaco Grand Prix,Nico Hulkenberg,136.7288293897883
2023,Monaco Grand Prix,Kevin Magnussen,112.85554171855543
2023,Monaco Grand Prix,Lando Norris,95.4931506849315
2023,Monaco Grand Prix,Oscar Piastri,95.4931506849315
2023,Monaco Grand Prix,Alexander Albon,93.32285180572852
2023,Monaco Grand Prix,Lance Stroll,84.64165628891656
2023,Monaco Grand Prix,Logan Sargeant,60.76836861768369
2023,Monaco Grand Prix,Nyck de Vries,58.5980697384807
2023,Monaco Grand Prix,Yuki Tsunoda,49.91687422166875
2023,Qatar Grand Prix,Oscar Piastri,245.0656332107199
2023,Qatar Grand Prix,Lando Norris,243.60036784025223
2023,Qatar Grand Prix,George Russell,231.51192853389384
2023,Qatar Grand Prix,Valtteri Bottas,222.35401996847082
2023,Qatar Grand Prix,Fernando Alonso,221.25507094062007
2023,Qatar Grand Prix,Zhou Guanyu,213.92874408828166
2023,Qatar Grand Prix,Alexander Albon,212.46347871781398
2023,Qatar Grand Prix,Max Verstappen,208.80031529164478
2023,Qatar Grand Prix,Charles Leclerc,203.67188649500787
2023,Qatar Grand Prix,Lance Stroll,188.65291644771412
2023,Qatar Grand Prix,Pierre Gasly,187.18765107724644
2023,Qatar Grand Prix,Esteban Ocon,168.87183394640041
2023,Qatar Grand Prix,Sergio Perez,167.77288491854966
2023,Qatar Grand Prix,Kevin Magnussen,136.2696794534945
2023,Qatar Grand Prix,Lewis Hamilton,130.77493431424068
2023,Qatar Grand Prix,Yuki Tsunoda,126.37913820283762
2023,Qatar Grand Prix,Nico Hulkenberg,119.05281135049921
2023,Qatar Grand Prix,Logan Sargeant,105.86542301629007
2023,Qatar Grand Prix,Liam Lawson,98.17277982133473
2023,Qatar Grand Prix,Carlos Sainz,41.027430373095115
2023,Sao Paulo Grand Prix,Yuki Tsunoda,326.67365606529694
2023,Sao Paulo Grand Prix,Sergio Perez,319.8066422741345
2023,Sao Paulo Grand Prix,Pierre Gasly,303.12960878131156
2023,Sao Paulo Grand Prix,Esteban Ocon,255.06051224317477
2023,Sao Paulo Grand Prix,Fernando Alonso,242.30748663101605
2023,Sao Paulo Grand Prix,Carlos Sainz,229.5544610188573
2023,Sao Paulo Grand Prix,George Russell,227.5924570785252
2023,Sao Paulo Grand Prix,Lance Stroll,227.59245707852517
2023,Sao Paulo Grand Prix,Lewis Hamilton,216.80143540669857
2023,Sao Paulo Grand Prix,Nico Hulkenberg,205.02941176470588
2023,Sao Paulo Grand Prix,Oscar Piastri,140.28328173374612
2023,Sao Paulo Grand Prix,Logan Sargeant,138.32127779341403
2023,Sao Paulo Grand Prix,Valtteri Bottas,137.34027582324796
2023,Sao Paulo Grand Prix,Lando Norris,125.56825218125527
2023,Sao Paulo Grand Prix,Daniel Ricciardo,96.13819307627357
2023,Sao Paulo Grand Prix,Zhou Guanyu,92.21418519560935
2023,Sao Paulo Grand Prix,Kevin Magnussen,48.06909653813678
2023,Sao Paulo Grand Prix,Max Verstappen,39.24007880664227
2023,Sao Paulo Grand Prix,Charles Leclerc,30.411061075147764
2023,Sao Paulo Grand Prix,Alexander Albon,24.52504925415142
2023,Saudi Arabian Grand Prix,Max Verstappen,318.74972943722946
2023,Saudi Arabian Grand Prix,Yuki Tsunoda,294.2305194805195
2023,Saudi Arabian Grand Prix,Charles Leclerc,252.73647186147187
2023,Saudi Arabian Grand Prix,Logan Sargeant,205.58414502164504
2023,Saudi Arabian Grand Prix,Kevin Magnussen,190.49540043290045
2023,Saudi Arabian Grand Prix,Esteban Ocon,182.95102813852816
2023,Saudi Arabian Grand Prix,Alexander Albon,173.52056277056278
2023,Saudi Arabian Grand Prix,Nyck de Vries,173.52056277056278
2023,Saudi Arabian Grand Prix,Pierre Gasly,165.97619047619048
2023,Saudi Arabian Grand Prix,Zhou Guanyu,164.0900974025974
2023,Saudi Arabian Grand Prix,Carlos Sainz,141.4569805194805
2023,Saudi Arabian Grand Prix,Lewis Hamilton,139.57088744588745
2023,Saudi Arabian Grand Prix,Oscar Piastri,139.57088744588745
2023,Saudi Arabian Grand Prix,Nico Hulkenberg,109.39339826839827
2023,Saudi Arabian Grand Prix,Lance Stroll,75.44372294372295
2023,Saudi Arabian Grand Prix,Lando Norris,54.696699134199136
2023,Saudi Arabian Grand Prix,Valtteri Bottas,47.15232683982684
2023,Saudi Arabian Grand Prix,Fernando Alonso,37.72186147186147
2023,Saudi Arabian Grand Prix,Sergio Perez,37.72186147186147
2023,Singapore Grand Prix,Max Verstappen,373.659948542024
2023,Singapore Grand Prix,Sergio Perez,367.6813893653516
2023,Singapore Grand Prix,Kevin Magnussen,297.43331903945113
2023,Singapore Grand Prix,Pierre Gasly,245.12092624356777
2023,Singapore Grand Prix,Fernando Alonso,234.65844768439106
2023,Singapore Grand Prix,Oscar Piastri,221.2066895368782
2023,Singapore Grand Prix,Alexander Albon,194.30317324185248
2023,Singapore Grand Prix,Lewis Hamilton,176.36749571183532
2023,Singapore Grand Prix,Liam Lawson,164.41037735849056
2023,Singapore Grand Prix,Charles Leclerc,152.45325900514578
2023,Singapore Grand Prix,Zhou Guanyu,141.9907804459691
2023,Singapore Grand Prix,Lando Norris,131.52830188679243
2023,Singapore Grand Prix,Valtteri Bottas,128.53902229845625
2023,Singapore Grand Prix,Nico Hulkenberg,124.05510291595198
2023,Singapore Grand Prix,George Russell,109.108704974271
2023,Singapore Grand Prix,Esteban Ocon,106.11942538593482
2023,Singapore Grand Prix,Logan Sargeant,62.77487135506003
2023,Singapore Grand Prix,Yuki Tsunoda,35.871355060034304
2023,Spanish Grand Prix,Sergio Perez,241.63065007618079
2023,Spanish Grand Prix,Zhou Guanyu,225.69895886236668
2023,Spanish Grand Prix,Yuki Tsunoda,217.7331132554596
2023,Spanish Grand Prix,George Russell,200.9163280853225
2023,Spanish Grand Prix,Lance Stroll,200.9163280853225
2023,Spanish Grand Prix,Pierre Gasly,200.03123412899947
2023,Spanish Grand Prix,Oscar Piastri,188.5250126968004
2023,Spanish Grand Prix,Charles Leclerc,187.63991874047738
2023,Spanish Grand Prix,Fernando Alonso,176.1336973082783
2023,Spanish Grand Prix,Esteban Ocon,161.0871000507872
2023,Spanish Grand Prix,Nico Hulkenberg,149.58087861858812
2023,Spanish Grand Prix,Carlos Sainz,146.04050279329607
2023,Spanish Grand Prix,Alexander Albon,131.87899949212797
2023,Spanish Grand Prix,Nyck de Vries,117.71749619095988
2023,Spanish Grand Prix,Kevin Magnussen,106.2112747587608
2023,Spanish Grand Prix,Lewis Hamilton,96.47524123920772
2023,Spanish Grand Prix,Logan Sargeant,81.4286439817166
2023,Spanish Grand Prix,Lando Norris,61.95657694261046
2023,Spanish Grand Prix,Valtteri Bottas,53.9907313357034
2023,Spanish Grand Prix,Max Verstappen,17.70187912646013
2023,United States Grand Prix,Lance Stroll,278.4559228650138
2023,United States Grand Prix,Sergio Perez,241.00840220385675
2023,United States Grand Prix,George Russell,235.24724517906336
2023,United States Grand Prix,Max Verstappen,230.44628099173553
2023,United States Grand Prix,Fernando Alonso,225.6453168044077
2023,United States Grand Prix,Carlos Sainz,200.68030303030304
2023,United States Grand Prix,Lewis Hamilton,179.5560606060606
2023,United States Grand Prix,Daniel Ricciardo,169.95413223140497
2023,United States Grand Prix,Pierre Gasly,163.232782369146
2023,United States Grand Prix,Lando Norris,157.47162534435262
2023,United States Grand Prix,Yuki Tsunoda,150.75027548209366
2023,United States Grand Prix,Charles Leclerc,141.148347107438
2023,United States Grand Prix,Alexander Albon,137.30757575757576
2023,United States Grand Prix,Nico Hulkenberg,135.38719008264462
2023,United States Grand Prix,Logan Sargeant,130.5862258953168
2023,United States Grand Prix,Valtteri Bottas,121.94449035812673
2023,United States Grand Prix,Zhou Guanyu,119.06391184573003
2023,United States Grand Prix,Kevin Magnussen,96.01928374655648
2023,United States Grand Prix,Esteban Ocon,53.770798898071625
2023,United States Grand Prix,Oscar Piastri,51.85041322314049
2024,Abu Dhabi Grand Prix,Max Verstappen,254.84927983539097
2024,Abu Dhabi Grand Prix,Lewis Hamilton,226.19152949245543
2024,Abu Dhabi Grand Prix,Charles Leclerc,219.02709190672155
2024,Abu Dhabi Grand Prix,Yuki Tsunoda,199.58076131687244
2024,Abu Dhabi Grand Prix,Lance Stroll,198.5572702331962
2024,Abu Dhabi Grand Prix,George Russell,155.5706447187929
2024,Abu Dhabi Grand Prix,Liam Lawson,153.52366255144034
2024,Abu Dhabi Grand Prix,Pierre Gasly,150.45318930041154
2024,Abu Dhabi Grand Prix,Jack Doohan,144.31224279835394
2024,Abu Dhabi Grand Prix,Oscar Piastri,144.31224279835394
2024,Abu Dhabi Grand Prix,Zhou Guanyu,126.91289437585735
2024,Abu Dhabi Grand Prix,Fernando Alonso,110.53703703703705
2024,Abu Dhabi Grand Prix,Kevin Magnussen,110.53703703703705
2024,Abu Dhabi Grand Prix,Nico Hulkenberg,98.25514403292182
2024,Abu Dhabi Grand Prix,Alexander Albon,93.13768861454048
2024,Abu Dhabi Grand Prix,Carlos Sainz,57.315500685871065
2024,Abu Dhabi Grand Prix,Sergio Perez,52.19804526748972
2024,Abu Dhabi Grand Prix,Valtteri Bottas,42.9866255144033
2024,Abu Dhabi Grand Prix,Franco Colapinto,5.117455418381345
2024,Australian Grand Prix,Charles Leclerc,341.82661927330173
2024,Australian Grand Prix,Pierre Gasly,259.3167456556082
2024,Australian Grand Prix,Fernando Alonso,251.06575829383888
2024,Australian Grand Prix,Sergio Perez,228.67022116903635
2024,Australian Grand Prix,Nico Hulkenberg,225.13408372827806
2024,Australian Grand Prix,Lance Stroll,150.87519747235388
2024,Australian Grand Prix,George Russell,149.69648499210112
2024,Australian Grand Prix,Esteban Ocon,141.44549763033177
2024,Australian Grand Prix,Oscar Piastri,134.37322274881518
2024,Australian Grand Prix,Kevin Magnussen,133.1945102685624
2024,Australian Grand Prix,Yuki Tsunoda,133.1945102685624
2024,Australian Grand Prix,Alexander Albon,121.40738546603475
2024,Australian Grand Prix,Daniel Ricciardo,91.93957345971565
2024,Australian Grand Prix,Valtteri Bottas,88.40343601895735
2024,Australian Grand Prix,Lando Norris,86.04601105845182
2024,Australian Grand Prix,Zhou Guanyu,78.97373617693523
2024,Australian Grand Prix,Lewis Hamilton,58.93562401263823
2024,Australian Grand Prix,Carlos Sainz,47.148499210110586
2024,Australian Grand Prix,Max Verstappen,3.536137440758294
2024,Austrian Grand Prix,Oscar Piastri,219.71779141104295
2024,Austrian Grand Prix,Nico Hulkenberg,202.17088445807772
2024,Austrian Grand Prix,Kevin Magnussen,173.18034253578733
2024,Austrian Grand Prix,Pierre Gasly,170.89161554192228
2024,Austrian Grand Prix,Esteban Ocon,157.92216257668713
2024,Austrian Grand Prix,Yuki Tsunoda,152.58179959100204
2024,Austrian Grand Prix,Lance Stroll,147.24143660531698
2024,Austrian Grand Prix,Alexander Albon,132.74616564417178
2024,Austrian Grand Prix,Daniel Ricciardo,125.87998466257669
2024,Austrian Grand Prix,Charles Leclerc,123.59125766871165
2024,Austrian Grand Prix,George Russell,123.59125766871165
2024,Austrian Grand Prix,Carlos Sainz,106.04435071574642
2024,Austrian Grand Prix,Lewis Hamilton,104.5185327198364
2024,Austrian Grand Prix,Fernando Alonso,100.70398773006134
2024,Austrian Grand Prix,Sergio Perez,95.36362474437628
2024,Austrian Grand Prix,Valtteri Bottas,77.81671779141104
2024,Austrian Grand Prix,Lando Norris,74.765081799591
2024,Austrian Grand Prix,Zhou Guanyu,67.1359918200409
2024,Austrian Grand Prix,Max Verstappen,60.26981083844581
2024,Austrian Grand Prix,Logan Sargeant,7.629089979550102
2024,Azerbaijan Grand Prix,Lando Norris,294.81718164794006
2024,Azerbaijan Grand Prix,Alexander Albon,241.72214419475657
2024,Azerbaijan Grand Prix,Nico Hulkenberg,198.40777153558054
2024,Azerbaijan Grand Prix,Oliver Bearman,177.4492041198502
2024,Azerbaijan Grand Prix,George Russell,176.05196629213484
2024,Azerbaijan Grand Prix,Sergio Perez,171.86025280898878
2024,Azerbaijan Grand Prix,Max Verstappen,162.07958801498128
2024,Azerbaijan Grand Prix,Lewis Hamilton,159.28511235955057
2024,Azerbaijan Grand Prix,Carlos Sainz,150.90168539325845
2024,Azerbaijan Grand Prix,Pierre Gasly,149.50444756554307
2024,Azerbaijan Grand Prix,Franco Colapinto,129.9431179775281
2024,Azerbaijan Grand Prix,Daniel Ricciardo,128.54588014981275
2024,Azerbaijan Grand Prix,Fernando Alonso,113.17626404494382
2024,Azerbaijan Grand Prix,Charles Leclerc,81.03979400749064
2024,Azerbaijan Grand Prix,Zhou Guanyu,69.86189138576779
2024,Azerbaijan Grand Prix,Oscar Piastri,53.09503745318352
2024,Azerbaijan Grand Prix,Esteban Ocon,50.300561797752806
2024,Azerbaijan Grand Prix,Lance Stroll,48.903323970037455
2024,Azerbaijan Grand Prix,Valtteri Bottas,44.71161048689139
2024,Azerbaijan Grand Prix,Yuki Tsunoda,13.97237827715356
2024,Bahrain Grand Prix,Charles Leclerc,223.47705314009664
2024,Bahrain Grand Prix,Yuki Tsunoda,209.05917874396138
2024,Bahrain Grand Prix,Fernando Alonso,202.45098631239938
2024,Bahrain Grand Prix,George Russell,188.03311191626412
2024,Bahrain Grand Prix,Lando Norris,171.81300322061193
2024,Bahrain Grand Prix,Sergio Perez,165.80555555555557
2024,Bahrain Grand Prix,Alexander Albon,160.9995974235105
2024,Bahrain Grand Prix,Oscar Piastri,159.7981078904992
2024,Bahrain Grand Prix,Carlos Sainz,151.3876811594203
2024,Bahrain Grand Prix,Lewis Hamilton,140.57427536231884
2024,Bahrain Grand Prix,Lance Stroll,127.9586352657005
2024,Bahrain Grand Prix,Zhou Guanyu,118.34671900161032
2024,Bahrain Grand Prix,Kevin Magnussen,112.94001610305959
2024,Bahrain Grand Prix,Daniel Ricciardo,110.53703703703705
2024,Bahrain Grand Prix,Nico Hulkenberg,88.91022544283415
2024,Bahrain Grand Prix,Max Verstappen,86.5072463768116
2024,Bahrain Grand Prix,Valtteri Bottas,67.88415861513688
2024,Bahrain Grand Prix,Esteban Ocon,57.07075281803543
2024,Bahrain Grand Prix,Pierre Gasly,44.45511272141707
2024,Bahrain Grand Prix,Logan Sargeant,31.839472624798717
2024,Belgian Grand Prix,Max Verstappen,208.08266932270917
2024,Belgian Grand Prix,George Russell,196.1922310756972
2024,Belgian Grand Prix,Lando Norris,190.24701195219126
2024,Belgian Grand Prix,Oscar Piastri,189.25614209827359
2024,Belgian Grand Prix,Esteban Ocon,185.29266268260292
2024,Belgian Grand Prix,Fernando Alonso,176.37483399734396
2024,Belgian Grand Prix,Carlos Sainz,173.40222443559097
2024,Belgian Grand Prix,Lewis Hamilton,163.49352589641433
2024,Belgian Grand Prix,Valtteri Bottas,127.82221115537848
2024,Belgian Grand Prix,Kevin Magnussen,124.8496015936255
2024,Belgian Grand Prix,Lance Stroll,124.8496015936255
2024,Belgian Grand Prix,Charles Leclerc,122.86786188579018
2024,Belgian Grand Prix,Sergio Perez,120.88612217795485
2024,Belgian Grand Prix,Yuki Tsunoda,108.00481407702523
2024,Belgian Grand Prix,Alexander Albon,104.04133466135458
2024,Belgian Grand Prix,Daniel Ricciardo,104.04133466135458
2024,Belgian Grand Prix,Pierre Gasly,84.22393758300133
2024,Belgian Grand Prix,Nico Hulkenberg,69.36088977423638
2024,Belgian Grand Prix,Logan Sargeant,31.707835325365206
2024,Belgian Grand Prix,Zhou Guanyu,4.954349269588313
2024,British Grand Prix,Max Verstappen,259.07118055555554
2024,British Grand Prix,Oscar Piastri,259.07118055555554
2024,British Grand Prix,Carlos Sainz,244.56319444444446
2024,British Grand Prix,Nico Hulkenberg,211.40208333333334
2024,British Grand Prix,Lance Stroll,198.96666666666667
2024,British Grand Prix,Lando Norris,196.89409722222223
2024,British Grand Prix,Logan Sargeant,176.16840277777777
2024,British Grand Prix,Kevin Magnussen,165.80555555555554
2024,British Grand Prix,Lewis Hamilton,161.66041666666666
2024,British Grand Prix,Fernando Alonso,159.58784722222222
2024,British Grand Prix,Yuki Tsunoda,157.51527777777778
2024,British Grand Prix,Charles Leclerc,140.93472222222223
2024,British Grand Prix,Alexander Albon,134.71701388888889
2024,British Grand Prix,Daniel Ricciardo,87.04791666666668
2024,British Grand Prix,Sergio Perez,72.53993055555556
2024,British Grand Prix,Esteban Ocon,55.959374999999994
2024,British Grand Prix,Valtteri Bottas,51.814236111111114
2024,British Grand Prix,George Russell,35.23368055555556
2024,British Grand Prix,Zhou Guanyu,35.23368055555556
2024,Canadian Grand Prix,Nico Hulkenberg,260.78155339805824
2024,Canadian Grand Prix,Lewis Hamilton,219.73260517799352
2024,Canadian Grand Prix,Kevin Magnussen,211.28135113268607
2024,Canadian Grand Prix,Lando Norris,159.3665048543689
2024,Canadian Grand Prix,Pierre Gasly,150.9152508090615
2024,Canadian Grand Prix,Daniel Ricciardo,140.04935275080905
2024,Canadian Grand Prix,Esteban Ocon,140.04935275080905
2024,Canadian Grand Prix,Valtteri Bottas,126.76881067961165
2024,Canadian Grand Prix,Yuki Tsunoda,117.11023462783172
2024,Canadian Grand Prix,George Russell,109.86630258899676
2024,Canadian Grand Prix,Alexander Albon,105.0370145631068
2024,Canadian Grand Prix,Carlos Sainz,95.37843851132686
2024,Canadian Grand Prix,Lance Stroll,94.17111650485437
2024,Canadian Grand Prix,Sergio Perez,90.54915048543688
2024,Canadian Grand Prix,Oscar Piastri,85.71986245954692
2024,Canadian Grand Prix,Zhou Guanyu,79.68325242718446
2024,Canadian Grand Prix,Max Verstappen,71.23199838187702
2024,Canadian Grand Prix,Charles Leclerc,70.02467637540452
2024,Canadian Grand Prix,Fernando Alonso,57.95145631067961
2024,Canadian Grand Prix,Logan Sargeant,30.183050161812297
2024,Chinese Grand Prix,Carlos Sainz,201.8055210918114
2024,Chinese Grand Prix,Kevin Magnussen,185.1426799007444
2024,Chinese Grand Prix,Fernando Alonso,164.77698511166253
2024,Chinese Grand Prix,George Russell,154.90270885028949
2024,Chinese Grand Prix,Nico Hulkenberg,150.5827129859388
2024,Chinese Grand Prix,Sergio Perez,150.5827129859388
2024,Chinese Grand Prix,Daniel Ricciardo,148.73128618693136
2024,Chinese Grand Prix,Lance Stroll,130.2170181968569
2024,Chinese Grand Prix,Charles Leclerc,121.5770264681555
2024,Chinese Grand Prix,Lewis Hamilton,115.40560380479735
2024,Chinese Grand Prix,Logan Sargeant,114.17131927212571
2024,Chinese Grand Prix,Zhou Guanyu,100.5941894127378
2024,Chinese Grand Prix,Esteban Ocon,100.59418941273779
2024,Chinese Grand Prix,Oscar Piastri,99.97704714640199
2024,Chinese Grand Prix,Pierre Gasly,95.65705128205128
2024,Chinese Grand Prix,Max Verstappen,81.46277915632754
2024,Chinese Grand Prix,Alexander Albon,75.2913564929694
2024,Chinese Grand Prix,Yuki Tsunoda,66.65136476426798
2024,Chinese Grand Prix,Valtteri Bottas,66.03422249793218
2024,Chinese Grand Prix,Lando Norris,59.24565756823821
2024,Dutch Grand Prix,Valtteri Bottas,211.9218917470525
2024,Dutch Grand Prix,Carlos Sainz,210.32248124330118
2024,Dutch Grand Prix,Fernando Alonso,197.52719721329046
2024,Dutch Grand Prix,Pierre Gasly,192.72896570203645
2024,Dutch Grand Prix,Lewis Hamilton,173.53603965702035
2024,Dutch Grand Prix,Sergio Perez,168.73780814576634
2024,Dutch Grand Prix,Nico Hulkenberg,166.33869239013933
2024,Dutch Grand Prix,Charles Leclerc,161.5404608788853
2024,Dutch Grand Prix,George Russell,141.54782958199357
2024,Dutch Grand Prix,Max Verstappen,138.34900857449088
2024,Dutch Grand Prix,Daniel Ricciardo,136.74959807073955
2024,Dutch Grand Prix,Oscar Piastri,128.75254555198285
2024,Dutch Grand Prix,Lance Stroll,112.75844051446946
2024,Dutch Grand Prix,Alexander Albon,85.56846195069667
2024,Dutch Grand Prix,Kevin Magnussen,75.17229367631298
2024,Dutch Grand Prix,Esteban Ocon,63.17671489817792
2024,Dutch Grand Prix,Lando Norris,61.577304394426584
2024,Dutch Grand Prix,Yuki Tsunoda,59.17818863879957
2024,Dutch Grand Prix,Logan Sargeant,49.581725616291536
2024,Dutch Grand Prix,Zhou Guanyu,47.98231511254019
2024,Emilia Romagna Grand Prix,Sergio Perez,278.6281328320802
2024,Emilia Romagna Grand Prix,Lance Stroll,248.70833333333334
2024,Emilia Romagna Grand Prix,Lewis Hamilton,235.6184210526316
2024,Emilia Romagna Grand Prix,Charles Leclerc,201.9586466165414
2024,Emilia Romagna Grand Prix,Carlos Sainz,170.16885964912282
2024,Emilia Romagna Grand Prix,Kevin Magnussen,162.6889097744361
2024,Emilia Romagna Grand Prix,Lando Norris,158.94893483709274
2024,Emilia Romagna Grand Prix,Oscar Piastri,147.72901002506268
